equity
1843226.0537840594
1807854.5210967502
1830582.0966475233
1821959.0388590288
1862254.4722136925
1840453.4884197142
1826862.2594012786
1879151.8569043786
1801872.0737037722
1804917.0769411179
1818058.1499861546
1820594.5343933515
1817741.2175684778
1766673.3906280638
1755912.585391469
1771700.2100996424
1742306.860220881
1750023.5072233141
1754221.1313093174
1768870.5764749052
1758148.4720360525
1799919.286750101
1832290.8104728332
1844261.6521032876
1859917.392870561
1804474.1210881737
1764783.9454885868
1730431.953630698
1719091.3084267736
1728348.4810809558
1737805.4965096915
1717976.2071427712
1723709.9569939238
1748247.4131254384
1748147.064995043
1778793.896450898
1766033.8625192929
1808431.3927735582
1775175.4176110118
1824099.2444005685
1821514.7474769643
1805001.246573328
1819689.8105276912
1812145.8470309202
1839941.5187313526
1847314.3503394853
1823893.4983031487
1841733.2235037747
1796805.808388104
1810141.005266158
1827984.5342362162
1853343.2574276687
1832942.493712836
1823830.6678973588
1752873.4039391843
1780690.625360497
1757751.142143546
1785192.7447701392
1740131.8124950377
1750234.9642689384
1729805.6652232672
1755308.1390586349
1749035.1668269166
1767525.4737603846
1747860.2282001209
1766585.8554518141
1712018.1456065644
1756146.3579942689
1762131.0167047465
1803049.9092394775
1775870.8159383747
1821020.7736581329
1813306.0924792932
1817609.4641100904
1785406.436935089
1733447.4898582918
1756791.7478665097
1748718.6937087004
1734848.7823280261
1720481.4785087144
1742164.9882581718
1747844.0593989284
1754494.0531761767
1710022.7976594493
1748890.99210002
1821049.8245377406
1857292.99281501
1880241.341828254
1902125.24475566
1948441.857326456
1963434.5742357108
1946706.3317167342
1954085.317745119
1966855.136412706
1988979.7150706954
1981845.4669753306
1929843.0406577731
1868038.4763348543
1889239.443544129
1895823.1504777614
1857295.3943561262
1859839.5806354883
1833400.8663516403
1839900.5750475803
1792891.4299667147
1779983.3549360153
1738417.9844420846
1759460.8917466379
1773858.7743171367
1718683.8808221552
1711848.2640359362
1712098.6557362007
1711427.8874475793
1659401.843162956
1693490.5051463335
1623332.1267185619
1629675.396517521
1645750.2758073204
1658389.5379791385
1660008.4659260055
1693933.2710125656
1723007.1202726392
1744014.0418284878
1715085.5280818443
1681784.5509590427
1688151.7331606557
1697954.9013832565
1672311.1230101169
1704725.850695473
1706216.259996873
1696251.1374957196
1686550.0647495708
1666114.0899929162
1661146.6969056814
1640488.5239237938
1627577.45779772
1632563.250188189
1566597.52872668
1605001.0377012675
1690851.2724024907
1676813.567864436
1685332.1548586204
1637575.0954591373
1662863.3334410377
1690629.8300642064
1684969.109554686
1678236.7518566095
1680936.7806579382
1665225.3288698648
1655536.734526979
1690056.9496071273
1664902.7547360237
1647109.05652987
1664408.9276936767
1646013.76030716
1678894.9563120217
1689401.09890882
1698432.9396007159
1732298.9142227645
1730049.1332673307
1706138.7328392167
1713551.8035816478
1740674.9458812487
1706345.5884513094
1709684.3970461132
1706965.771956921
1793173.5047717858
1810084.71844508
1812168.2796320263
1800293.5833678842
1787572.5810266924
1771253.6396670158
1746342.3870307887
1756145.5943096697
1775418.0418082958
1767396.3286812075
1774682.8337403438
1779534.2973852458
1799993.2158027506
1782244.2473404089
1805538.7943936144
1808615.3920278181
1835925.4885870302
1821309.4030691101
1818876.7156426995
1802092.4627317484
1840054.3938518255
1831222.202602879
1895898.649288213
1939951.3671079827
2010985.4888445397
2006708.2591668668
2053305.585183664
2026307.2346357584
2067880.480069501
2102613.571872255
2079409.9250341004
2098923.1827627677
2059334.525753177
2055814.6642421552
2021171.8699429566
2077244.7226842856
2064114.3080290372
2063971.4692701143
2077811.7225180804
2058342.5664784245
2071294.3642056515
2044519.8618826629
2008179.619858445
1952397.424525023
1991818.424264065
1938886.0295262607
1919930.9092204324
1926022.1512021762
1959858.2637517988
1931976.2307548577
1948096.7451800979
1988833.1217472563
2000033.129742783
1976444.677676878
1867788.3886287345
1880216.697625469
1876452.1660673167
1884464.089765746
1698803.2416140754
1800290.2653128814
1748494.1442999714
1802789.2066233351
1787693.8755186005
1828297.4567574286
1816199.3769117116
2005060.246018597
1983080.278650545
1972535.7038785366
1886759.1937433365
1939845.7533612459
1969755.3223552606
1971037.4020590757
2011182.9825181467
1980208.7418502711
2000717.80791948
1996695.196951323
2034629.4180084197
2069617.0259854682
2061588.5893673077
2064827.9586639123
2062550.9788561037
2085268.1296145432
2077192.651482932
2168105.338787989
2143621.067386338
2167086.4971399857
2163821.8944711806
2087775.1808915767
2077137.33362666
2112044.7265586006
2100272.718230762
2119587.6676059044
2114216.6912464816
2166757.01528364
2158708.3340274952
2183939.818766647
2192146.182328676
2125995.2304390147
2163697.4843130545
2183385.240050375
2175483.5356424362
2187324.6423855214
2196692.3259275756
2245221.3574237307
2274607.5903357496
2281642.961226707
2308774.810595313
2334171.6946102167
2387821.7531498577
2401303.0871269526
2402080.5628636465
2429254.348928518
2435461.1246487075
2421770.923143084
2446573.7992960755
2440993.722933581
2393707.698724269
2334313.0662714276
2322302.7161517404
2365014.707492706
2407396.939556472
2419430.1819818662
2423187.1220547003
2425220.452751777
2460561.1133410404
2421186.0426483545
2411980.112484102
2402373.5768648256
2381638.998572624
2401360.4815359297
2418409.821254667
2410506.737878968
2413002.4142794483
2393758.331349777
2439847.6805158877
2537728.566089715
2515836.0419495697
2640814.6652879333
2619808.362434031
2709013.117500321
2643137.6517735235
2709493.306224804
2746918.296211898
2709564.650597949
2727879.6958138184
2728985.3370555793
2709882.360318012
2666285.9103613687
2670219.2552191475
2595482.090372143
2649399.106052009
2670121.8557078983
2681783.216485004
2695764.0514010377
2688732.5313530536
2674527.9625387792
2623291.253520564
2605010.5403429964
2601668.493195821
2614097.4760335963
2638031.8113424773
2635230.9139435617
2620445.412201715
2630053.328025543
2631283.607144459
2595279.8549472354
2618121.79808853
2615618.2523270203
2606961.114817825
2675033.6694671693
2620763.7277174257
2607905.483209914
2637257.5268733897
2636939.525842893
2680233.689794262
2687550.120751889
2730891.2543863747
2755202.8240754483
2764728.4083325546
2781726.234781394
2779818.33040777
2748465.95561956
2772928.7405827413
2792177.513858698
2757002.05549918
2760314.2935624346
2738937.0640818784
2761818.983035288
2745504.4269055524
2772019.469167788
2814961.177493995
2820657.8057008605
2837196.866232597
2936558.865048723
2966617.204519039
3036013.616181471
3119656.4607164008
3078386.486435199
3044463.753651306
3062458.467653145
3143079.1085563456
3190605.5547135295
3202339.346704157
3228783.8356139846
3305001.5521105053
3319672.441821401
3272520.1263102386
3316872.667957236
3293179.782661289
3315738.8631464955
3258149.46774105
3269201.826041025
3351623.9350955
3396276.2525882716
3454671.5325607727
3435382.0828001155
3415565.361884725
3401609.9124232745
3340205.7337790322
3375785.823294189
3291983.426628
3360735.6849817894
3294597.7309627943
3338662.7273985357
3250650.287247711
3319031.448018232
3287387.0063920347
3298273.6291830353
3315328.4155003172
3354486.214276867
3366567.5676439255
3477498.5240004538
3391112.2882062555
3162171.7997137504
3221185.6813480793
3147121.6362461727
3201703.431639705
3099890.1153232474
3060814.85627795
3096523.599124158
3139394.4966888884
3156343.6779309423
3203379.497717385
3167112.86652089
3206293.0425075623
3091133.0485598524
3159787.4880739274
3186529.602226336
3180831.263412197
3166543.3967696023
3126288.404001445
2988501.8629651256
3019501.5818226417
2977762.9136882112
2992874.9945914475
3093399.1213716133
3126725.2416046388
3169354.535899602
3181019.620416115
3242014.3222670886
3290125.836947005
3301039.963780053
3258685.7875184338
3277124.6965234024
3290483.832642567
3362091.7782736216
3541112.193369233
3492318.629978601
3520938.7462763833
3532145.500069811
3508987.3705734345
3573466.4056230723
3738846.9513333286
3655202.776898682
3632535.451919729
3639130.095798342
3583450.40859213
